Australian Bureau of Statistics

"2006 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and OCC06P Occupation 06 (ANZSCO) by SEXP Sex, MDCP Social Marital Status and AGEP Age (5 Year Groups) by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Technicians and Trades Workers",0,0,0,0,0,6,15,17,27,18,29,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,11,7,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,3,12,4,6,3,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,4,15,22,15,20,17,8,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,3,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,3,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,13,26,9,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,8,8,3,8,3,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,4,12,3,7,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,3,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,3,3,8,13,11,13,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,7,0,11,5,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,3,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,12,4,17,28,27,38,62,89,111,68,56,35,4,0,0,0,0,0,0,0,0,9,4,4,0,3,3,6,10,3,0,0,3,0,0,0,0,0,0,0,0,37,28,13,15,15,17,20,35,23,31,21,22,12,3,5,0,0,0,0,0,0,0,16,43,50,34,31,20,19,13,11,11,7,0,0,0,0,0,0,0,0,0,5,6,7,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,14,12,9,8,13,8,3,11,6,14,12,7,3,3,0,0,
"Biological Sciences","Managers",0,0,0,0,0,24,61,107,113,136,115,80,26,5,4,0,0,0,0,0,0,0,0,0,0,3,22,24,26,17,24,21,10,3,0,0,0,0,0,0,0,0,0,0,0,0,20,42,34,29,23,28,25,7,3,0,0,0,0,0,0,0,0,0,0,0,0,5,28,86,68,74,73,48,30,21,0,3,0,0,0,0,0,0,0,0,0,0,6,29,23,17,11,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,34,46,24,30,22,22,11,0,0,4,0,0,0,0,0,0,
,"Professionals",0,0,0,0,5,80,178,197,189,214,177,140,50,20,3,0,0,0,0,0,0,0,0,0,0,36,79,104,69,44,43,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,139,209,139,90,76,73,63,37,10,3,4,0,0,0,0,0,0,0,0,0,0,18,165,253,229,223,205,168,103,47,8,0,0,0,0,0,0,0,0,0,0,0,62,213,116,64,45,23,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,283,392,164,107,97,81,63,52,15,3,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,3,22,56,37,31,48,29,18,3,3,0,0,0,0,0,0,0,0,0,0,0,6,34,31,14,9,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,43,31,21,28,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,64,68,50,49,33,38,22,11,0,0,0,0,0,0,0,0,0,0,0,0,38,58,32,16,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,117,46,39,17,16,13,14,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,8,24,25,8,15,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,7,18,15,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,21,12,9,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,33,25,32,37,16,10,8,0,0,0,0,0,0,0,0,0,0,0,0,13,17,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,63,35,22,12,7,15,4,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,16,18,27,14,39,32,18,7,3,0,0,0,0,0,0,0,0,0,0,0,6,14,22,10,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,12,18,17,23,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13,69,97,105,109,97,77,40,20,6,0,0,0,0,0,0,0,0,0,0,0,24,54,34,21,18,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,108,124,59,32,35,21,31,11,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,6,7,17,14,12,16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62,25,14,12,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,23,13,21,24,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,46,20,15,12,6,0,9,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,4,11,13,17,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,14,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,5,12,11,11,22,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,8,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,22,11,8,10,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,6,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,18,9,5,9,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,3,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,9,23,28,29,23,34,27,56,65,59,39,39,21,10,0,0,0,0,0,0,0,16,34,21,10,8,9,3,11,8,3,3,0,0,0,0,0,0,0,0,0,4,175,153,59,47,32,37,42,41,31,15,17,18,12,3,0,0,0,0,0,0,0,22,111,224,215,173,125,88,113,116,92,51,48,26,13,0,0,0,0,0,0,0,35,75,42,27,16,13,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,244,182,69,39,44,37,41,36,45,43,25,56,24,14,3,0,0,
"Other Natural and Physical Sciences","Managers",0,0,0,0,4,18,35,53,51,65,41,30,12,9,0,0,0,0,0,0,0,0,0,0,0,3,12,9,6,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,19,9,6,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,51,39,49,33,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,5,25,9,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22,18,13,7,6,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,8,66,136,136,137,148,123,84,34,17,0,3,0,0,0,0,0,0,0,0,0,12,74,51,32,17,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,202,190,73,41,28,27,33,14,6,6,0,0,0,0,0,0,0,0,0,0,0,62,233,299,235,230,198,126,55,16,4,0,0,0,0,0,0,0,0,0,0,0,117,191,71,21,33,17,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,545,397,157,81,81,77,59,40,12,3,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,3,9,23,21,17,17,12,11,3,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,50,25,15,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,41,54,54,35,37,14,5,0,0,0,0,0,0,0,0,0,0,0,0,29,26,13,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,92,21,24,21,17,17,10,0,3,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,4,4,11,7,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,28,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,12,8,12,19,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,52,3,9,8,0,3,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,8,14,4,4,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,10,3,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,46,50,43,37,39,28,5,3,0,0,0,0,0,0,0,0,0,0,0,17,26,13,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,70,19,7,11,8,10,7,3,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,5,9,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,26,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,13,10,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,36,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,0,4,5,5,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,3,8,3,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,9,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,5,25,9,10,15,11,10,30,42,21,19,16,8,3,0,0,0,0,0,0,0,13,15,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,302,114,21,8,7,9,10,3,7,3,9,9,3,0,4,0,0,0,0,0,0,32,98,126,118,86,50,41,56,44,23,14,5,5,0,0,0,0,0,0,0,0,33,41,21,14,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,425,160,26,23,12,17,19,17,9,7,16,12,12,3,0,0,0,
"Information Technology, nfd","Managers",0,0,0,0,20,214,520,708,567,434,231,127,26,6,0,0,0,4,0,0,0,0,0,0,0,18,114,98,68,49,34,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,140,253,164,109,85,61,34,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,74,127,148,115,87,32,14,3,0,0,0,0,0,0,0,0,0,0,0,0,5,30,40,26,19,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,85,63,48,43,34,18,8,3,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,93,1049,1938,1912,1592,1021,596,284,55,9,0,0,0,0,3,0,0,0,0,0,0,212,706,441,242,148,97,46,15,3,0,0,3,0,0,0,0,0,0,0,0,10,1592,2088,1004,566,348,222,111,72,12,3,3,0,3,0,0,0,0,0,0,0,0,34,284,553,512,404,289,127,48,13,0,0,0,0,0,0,0,0,0,0,0,0,72,170,105,67,43,31,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,416,472,283,181,162,111,49,19,5,3,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,23,218,292,278,227,151,88,35,13,0,0,0,0,0,0,0,0,0,0,0,0,57,133,86,36,20,15,11,6,0,0,0,0,0,0,0,0,0,0,0,0,4,564,633,207,96,47,36,18,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,63,66,28,41,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,17,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,98,38,26,15,17,8,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,5,16,41,41,35,28,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,33,17,15,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,16,20,15,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,8,11,3,7,0,5,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,8,86,138,128,114,100,54,26,14,4,0,0,0,0,0,0,0,0,0,0,0,10,50,33,23,9,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,246,274,89,64,26,25,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,81,118,150,115,90,36,18,5,0,0,0,0,0,0,0,0,0,0,0,0,18,39,23,9,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,135,79,55,31,35,19,14,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,5,48,54,51,50,28,12,15,3,0,0,0,0,0,0,0,0,0,0,0,0,11,24,14,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,123,52,15,27,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,32,32,13,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,11,14,6,5,3,3,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,20,43,38,31,22,16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,23,13,9,9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,3,18,10,30,26,27,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,63,37,8,12,6,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,3,14,50,41,46,27,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,93,26,30,10,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,15,18,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,13,6,3,5,3,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,4,5,3,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,6,44,106,136,131,116,68,99,73,32,12,4,3,0,0,0,0,0,0,0,0,11,23,18,12,13,15,8,11,7,0,0,0,0,0,0,0,0,0,0,0,12,356,298,160,121,86,62,64,33,18,6,3,0,0,0,0,0,0,0,0,0,0,7,94,288,305,171,83,39,30,20,11,5,0,0,0,0,0,0,0,0,0,0,6,18,13,22,16,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,66,64,51,53,46,23,19,24,7,9,0,0,3,0,0,0,0,
"Computer Science","Managers",0,0,0,0,7,74,185,305,316,217,82,42,15,0,0,0,0,0,0,0,0,0,0,0,0,10,34,35,33,23,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,126,62,52,39,20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,45,53,61,50,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,6,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,17,19,21,17,14,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,80,575,987,1042,829,596,258,109,19,0,3,0,0,0,0,0,0,0,0,0,0,141,398,250,187,89,61,30,19,0,0,0,0,0,0,0,0,0,0,0,0,6,1040,1369,563,357,198,156,70,23,3,0,0,0,0,0,0,0,0,0,0,0,0,17,117,199,253,225,139,50,11,3,0,0,0,0,0,0,0,0,0,0,0,0,26,77,37,36,25,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,216,93,86,69,49,20,7,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,6,49,74,93,86,66,29,15,3,0,0,0,0,0,0,0,0,0,0,0,0,21,45,22,14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,199,75,41,24,17,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,23,15,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,16,7,3,6,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,4,9,16,5,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,14,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,3,17,43,51,54,44,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,107,31,25,20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,71,78,57,48,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,63,26,18,7,13,7,6,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,3,13,11,19,18,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,50,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,12,14,10,16,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,10,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,8,6,11,8,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,9,6,13,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
