AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
9,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
9,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
9,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
9,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
9,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
10,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
10,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
11,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
11,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
12,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
12,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
13,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
13,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
14,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
14,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
15,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
15,Not married,Managers,4,0,0,0,0,0,0,0,0,0,0,4
15,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
15,Not married,Technicians and Trades Workers,4,0,0,0,0,0,0,0,0,0,5,6
15,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,4
15,Not married,Clerical and Administrative Workers,3,0,0,0,0,0,0,0,0,0,0,3
15,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,5,8
15,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,6,6
15,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
15,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,6,6
15,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,7
15,Not married,Not applicable,10,0,0,0,0,0,0,0,0,5,30,43
16,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,6
16,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,4
16,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,6,5
16,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Clerical and Administrative Workers,4,0,0,0,0,0,0,0,0,0,0,6
16,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
16,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
16,Not married,Managers,3,0,0,0,0,0,0,0,0,0,4,9
16,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,8,10
16,Not married,Technicians and Trades Workers,6,0,0,0,0,0,0,0,0,0,16,22
16,Not married,Community and Personal Service Workers,3,0,0,0,0,0,0,0,0,0,3,5
16,Not married,Clerical and Administrative Workers,4,0,0,0,0,0,0,0,0,0,3,11
16,Not married,Sales Workers,19,0,0,0,0,0,0,0,0,0,7,25
16,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,5,4
16,Not married,Labourers,7,0,0,0,0,0,0,0,0,0,10,22
16,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,5,5
16,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,4,6
16,Not married,Not applicable,42,0,0,0,0,0,0,0,0,13,78,134
17,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,3
17,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,3
17,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a registered marriage,Not applicable,3,0,3,0,0,0,0,0,0,0,4,11
17,Married in a de facto marriage,Managers,4,0,0,0,0,0,0,0,0,0,0,4
17,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,7
17,Married in a de facto marriage,Community and Personal Service Workers,9,0,0,0,0,0,0,0,0,0,3,6
17,Married in a de facto marriage,Clerical and Administrative Workers,9,0,0,0,0,0,0,0,0,0,3,11
17,Married in a de facto marriage,Sales Workers,12,0,0,0,0,0,0,0,0,0,4,20
17,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a de facto marriage,Labourers,3,0,0,0,0,0,0,0,0,0,10,17
17,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
17,Married in a de facto marriage,Not applicable,14,6,0,0,0,0,0,0,0,0,4,32
17,Not married,Managers,20,0,0,0,0,0,0,0,0,0,28,52
17,Not married,Professionals,15,0,0,0,0,0,0,0,0,0,19,32
17,Not married,Technicians and Trades Workers,73,0,0,0,0,0,0,0,0,6,440,515
17,Not married,Community and Personal Service Workers,283,0,0,0,0,0,0,0,0,13,101,391
17,Not married,Clerical and Administrative Workers,180,0,0,0,0,0,0,0,0,5,49,234
17,Not married,Sales Workers,600,0,0,0,0,0,0,0,0,29,302,937
17,Not married,Machinery Operators And Drivers,12,0,0,0,0,0,0,0,0,0,87,102
17,Not married,Labourers,144,0,0,0,0,0,0,0,0,10,494,646
17,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,13,16
17,Not married,Not stated,16,0,0,0,0,0,0,0,0,0,20,34
17,Not married,Not applicable,543,10,0,0,0,0,0,0,0,47,851,1463
18,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,5
18,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Sales Workers,3,0,0,0,0,0,0,0,0,0,0,3
18,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,3
18,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
18,Married in a registered marriage,Not applicable,3,9,0,0,0,0,0,0,0,0,0,15
18,Married in a de facto marriage,Managers,18,0,0,0,0,0,0,0,0,0,12,28
18,Married in a de facto marriage,Professionals,3,0,0,0,0,0,0,0,0,0,3,4
18,Married in a de facto marriage,Technicians and Trades Workers,15,0,0,0,0,0,0,0,0,0,49,67
18,Married in a de facto marriage,Community and Personal Service Workers,95,0,0,0,0,0,0,0,0,3,14,114
18,Married in a de facto marriage,Clerical and Administrative Workers,71,0,0,0,0,0,0,0,0,3,4,77
